original_language,runtime,popularity,vote_average,Num_genres,Num_keywords,Num_production_companies,Num_production_countries,Num_spoken_languages,Num_overview_words,Num_tagline_words,Num_Departments,Num_Cast,Num_Crew,Year,Month,Day,Is_profitable
4,95.0,12.092241,4.4,3,7,4,2,1,56,5,6,14,9,2002,8,15,0
4,115.0,30.254021,6.4,5,3,5,4,2,68,9,10,88,81,2010,3,11,0
4,88.0,34.308098,6.5,1,5,2,1,1,32,8,8,14,16,2015,11,5,1
4,110.0,3.091077,7.1,4,4,4,1,1,22,7,8,6,18,1997,9,8,1
4,130.0,41.862983,6.0,3,3,3,1,2,53,19,7,19,11,2001,4,28,1
4,167.0,46.160048,7.1,3,12,3,2,4,62,6,9,29,38,2002,12,14,1
28,145.0,12.516546,7.1,3,2,3,2,3,31,0,10,8,45,2011,12,15,1
4,85.0,23.230851,5.9,3,9,2,1,1,87,11,7,15,19,2007,6,8,1
4,93.0,19.224754,5.4,3,3,3,1,1,25,7,8,22,19,2004,6,10,1
4,144.0,44.455166,7.2,3,7,3,2,2,40,4,11,34,156,2001,12,28,1
4,126.0,109.528572,7.3,5,26,2,1,3,28,6,11,115,134,1997,5,7,1
4,146.0,18.325897,5.4,3,0,4,1,2,70,2,8,32,14,2010,5,26,1
4,89.0,37.054554,7.0,4,3,2,1,1,79,11,7,12,37,2000,3,31,0
4,88.0,65.229868,6.2,4,10,2,1,1,33,14,8,37,13,2012,6,26,1
4,105.0,101.187052,6.7,4,10,4,2,1,39,5,11,78,80,2015,3,12,1
4,136.0,29.257137,6.6,2,13,6,3,1,39,11,9,17,27,2009,12,26,1
4,100.0,85.688789,7.6,2,12,1,1,1,53,12,9,24,104,2003,5,30,1
4,179.0,106.914973,8.0,3,15,3,2,1,41,5,10,34,36,2002,12,18,1
4,102.0,63.628459,5.2,2,7,6,4,1,82,16,10,35,55,2014,12,12,1
4,100.0,41.498631,5.7,4,10,7,1,1,47,10,10,23,41,2001,6,11,1
4,119.0,58.991388,5.9,4,16,4,3,1,34,8,10,41,67,2014,4,16,1
4,92.0,1.859364,5.7,4,11,2,1,2,64,10,11,15,100,2001,7,18,1
4,105.0,138.433168,7.0,4,9,7,1,1,53,3,11,28,110,2011,8,3,1
4,95.0,21.436682,6.3,3,9,2,1,1,34,7,10,9,99,2008,2,14,1
4,98.0,65.402595,5.2,2,7,9,1,2,64,4,11,20,109,2013,2,6,1
4,137.0,10.660441,5.8,3,5,2,1,2,33,4,11,20,145,2004,4,7,0
4,115.0,77.817571,7.4,4,9,2,1,2,42,4,11,44,85,2004,11,5,1
4,119.0,7.029308,5.7,2,6,4,4,2,68,22,7,31,16,1995,12,22,0
4,118.0,61.121717,6.0,3,6,8,2,1,44,2,10,91,48,2010,2,1,1
4,98.0,104.121555,6.9,4,13,3,1,2,85,9,11,18,122,1997,7,2,1
4,92.0,73.575118,7.3,3,14,1,1,1,57,4,11,24,172,1999,10,30,1
4,98.0,37.698465,6.3,2,1,5,1,1,53,6,8,20,27,2010,11,4,1
4,90.0,35.814765,6.4,4,1,1,1,3,98,6,7,16,10,2001,8,3,1
4,130.0,15.835672,6.3,4,6,3,1,1,57,12,11,15,111,2000,7,21,1
4,90.0,46.781182,6.5,3,3,2,1,1,54,4,8,41,21,2009,9,17,1
4,94.0,69.457898,6.5,4,8,2,1,1,37,5,6,27,8,2009,6,29,1
4,114.0,43.348022,7.0,4,12,8,1,1,21,4,9,13,21,2013,12,18,1
4,98.0,40.20395,5.6,5,4,1,1,5,66,3,9,16,38,2000,11,2,1
4,151.0,63.429157,7.9,3,11,5,2,2,54,9,11,71,71,2006,10,5,1
4,88.0,67.427755,7.6,3,8,2,1,2,44,7,7,21,27,1998,6,18,1
4,107.0,43.192048,6.5,2,11,4,3,2,89,11,9,74,36,2008,8,9,1
4,158.0,47.651083,7.2,4,17,6,3,1,62,6,11,59,149,2011,12,14,1
4,128.0,51.881077,6.9,2,25,2,1,3,66,6,10,17,49,1995,5,19,1
4,128.0,57.834787,7.0,4,11,5,3,2,25,3,8,55,25,2009,12,23,1
4,125.0,29.608322,5.3,1,2,4,1,1,18,6,3,19,8,2016,8,17,0
4,95.0,51.548589,6.7,4,5,2,1,3,33,4,10,15,68,2001,6,2,1
4,121.0,38.832842,6.7,4,19,4,2,2,58,8,10,35,27,2008,12,25,1
4,113.0,40.597344,5.5,2,12,4,1,2,44,5,9,183,37,2008,6,5,1
4,105.0,140.849495,5.6,3,5,2,1,1,18,2,7,72,40,2015,7,16,1
4,146.0,34.035114,6.8,3,18,4,1,1,74,28,11,23,146,2001,6,29,1
4,99.0,16.302378,5.2,5,7,3,1,1,52,11,8,25,12,2003,11,25,1
4,150.0,55.249434,7.2,3,19,2,1,1,42,12,11,108,172,1997,7,11,1
4,112.0,28.200874,5.6,3,5,2,2,1,57,11,7,10,13,2000,8,4,1
4,128.0,18.69984,6.2,2,12,6,4,3,23,5,11,21,107,2005,4,8,1
4,106.0,40.262261,5.9,3,10,6,1,1,31,7,9,22,29,2013,8,7,1
4,117.0,56.811056,5.5,4,12,7,4,2,50,13,8,13,12,2003,7,21,1
4,129.0,51.535701,6.7,6,11,4,4,2,41,5,11,141,92,2016,6,2,1
4,116.0,20.913852,5.9,5,5,3,1,2,61,12,7,28,18,1997,4,3,1
4,126.0,27.166757,6.8,3,4,6,2,5,60,13,10,14,32,2001,11,18,1
4,114.0,16.058284,5.7,1,10,4,1,1,21,4,10,17,35,2000,3,10,0
4,96.0,46.200042,6.5,4,10,2,1,2,83,16,7,13,16,2011,4,3,1
4,131.0,24.939295,6.9,2,5,5,2,1,64,10,7,17,10,1999,12,17,0
4,104.0,19.836124,5.2,4,5,1,1,3,66,4,7,16,10,1997,4,25,0
4,107.0,15.350451,5.9,3,4,1,1,1,69,25,7,17,17,1997,3,12,1
4,138.0,15.625949,6.1,3,6,6,4,1,23,5,7,29,15,2002,7,19,0
4,129.0,31.802807,6.6,3,5,2,1,1,116,4,11,17,77,1982,4,2,1
4,144.0,24.100863,7.3,3,15,5,1,1,32,10,10,68,45,2005,6,2,1
4,110.0,3.593349,5.4,3,0,4,2,2,21,0,2,12,3,2010,11,24,0
4,141.0,14.824166,6.7,2,4,5,1,1,25,10,11,12,60,2003,7,22,1
4,113.0,32.079995,6.1,3,15,4,1,1,68,5,11,16,90,1996,5,10,1
4,143.0,57.739713,7.5,2,8,4,1,2,54,9,6,14,13,2000,12,22,1
4,108.0,37.272385,5.9,2,13,2,1,1,29,4,10,20,69,2006,11,16,1
4,108.0,53.213931,7.2,3,21,5,2,4,65,6,11,46,160,2004,7,23,1
4,124.0,36.38795,6.2,2,18,3,2,2,47,12,11,38,100,1997,7,25,1
4,116.0,60.929352,7.2,2,12,6,1,2,53,5,11,23,121,2001,12,7,1
4,110.0,36.605246,5.6,3,5,5,4,1,38,6,9,15,31,2011,8,31,1
4,91.0,56.257411,6.8,4,15,2,1,1,28,9,6,24,13,2012,9,20,1
4,107.0,29.21998,6.6,4,10,4,1,1,108,11,10,15,24,2007,11,20,1
4,115.0,34.773106,6.3,2,6,4,1,3,43,4,9,17,20,2012,2,9,1
4,100.0,9.895061,5.1,2,9,2,1,1,67,9,7,5,13,2000,10,7,1
4,104.0,36.743324,5.8,2,17,4,1,1,57,5,9,55,19,2011,11,2,1
4,136.0,44.967453,6.7,2,12,4,2,1,46,15,8,21,10,2006,12,8,1
4,132.0,41.207568,6.7,3,23,4,1,1,38,8,8,44,18,1998,11,20,1
4,121.0,16.479851,6.2,2,3,5,1,2,55,9,6,25,13,2009,12,23,1
4,122.0,42.069993,6.5,2,7,4,1,3,59,10,10,25,45,2007,6,7,1
4,83.0,26.61951,6.1,3,10,1,1,1,50,6,6,17,14,2006,9,29,1
4,139.0,80.316463,6.9,3,7,2,1,1,46,7,11,21,95,2014,3,14,1
4,131.0,41.273567,7.2,1,4,8,4,3,31,7,11,16,77,2001,3,13,1
4,104.0,24.107835,6.4,4,7,6,1,2,71,4,9,21,34,2003,9,26,0
4,130.0,32.044191,6.1,5,9,2,1,1,49,5,11,22,97,1993,6,18,1
4,145.0,16.595874,7.3,3,6,4,1,2,32,16,8,21,15,2005,12,6,1
4,104.0,8.282876,6.1,4,9,1,2,2,36,10,11,56,57,2006,6,3,1
4,178.0,36.069611,6.9,3,9,2,1,1,71,5,11,11,83,1998,11,12,1
4,108.0,18.827753,5.5,3,8,4,1,2,30,8,11,21,151,2002,2,6,0
4,106.0,48.126297,5.5,6,20,6,1,1,47,6,9,33,33,2012,3,15,1
4,112.0,38.885195,7.2,3,9,2,2,1,64,13,5,30,7,2010,7,27,0
4,136.0,29.211255,5.4,4,3,6,3,1,68,4,11,54,222,2003,3,28,1
4,106.0,17.783361,4.7,4,6,2,1,1,51,4,6,19,14,2000,7,27,1
4,88.0,31.435539,5.4,3,4,3,1,1,50,3,11,11,118,2002,6,14,1
4,95.0,57.673932,6.6,2,29,5,4,1,87,3,11,15,82,2012,9,7,0
4,107.0,41.176631,6.0,4,16,4,1,3,30,11,7,24,15,2006,6,22,1
4,120.0,13.661289,6.7,3,11,3,1,2,21,9,9,21,15,1982,11,12,1
4,82.0,11.77398,4.9,2,4,1,2,2,30,7,5,18,10,2010,7,30,1
4,88.0,21.218,5.9,3,10,3,2,1,67,3,11,21,89,2008,2,10,1
4,120.0,58.57976,6.5,3,16,6,2,1,68,9,7,11,14,2008,7,11,1
4,157.0,51.970905,7.3,4,16,3,1,1,50,12,10,26,43,2007,3,2,1
4,123.0,18.447479,5.7,1,8,1,1,1,23,7,10,12,56,2000,11,17,1
4,101.0,109.684788,6.4,2,12,4,1,1,56,4,11,11,124,2003,5,23,1
4,103.0,77.580661,6.0,3,13,1,1,2,69,3,11,22,111,2010,8,3,1
4,110.0,75.290998,6.7,3,20,2,1,3,57,3,11,30,91,1996,5,22,1
4,142.0,68.550698,6.9,3,16,2,1,1,125,8,10,48,61,2012,3,12,1
4,102.0,58.040149,6.2,1,5,4,1,2,49,4,3,24,4,2011,5,25,1
4,126.0,59.113174,6.6,2,19,2,2,1,94,6,9,11,16,1992,6,19,1
4,83.0,36.32705,6.3,3,14,2,1,1,39,10,4,17,13,2006,4,22,1
4,85.0,55.659988,7.1,2,10,2,1,1,56,5,7,11,33,2002,6,21,1
4,97.0,14.132583,5.8,3,17,2,2,1,46,4,10,45,26,2006,12,15,1
4,120.0,34.070054,5.9,3,11,4,1,1,61,7,11,26,113,1998,5,8,1
4,116.0,44.34333,6.4,4,7,4,3,3,24,4,7,61,14,2013,7,18,0
4,113.0,26.065735,6.2,2,6,5,1,1,55,7,6,32,19,2005,5,19,1
4,87.0,23.473004,5.4,5,4,1,1,1,34,7,4,11,13,2011,12,14,1
4,100.0,45.589568,5.8,1,0,3,1,1,62,11,8,55,17,2013,7,11,1
4,110.0,23.496054,6.0,3,8,8,3,2,49,7,7,15,14,2008,6,19,1
4,128.0,16.939441,6.3,3,3,3,1,2,54,4,5,11,7,2003,12,12,1
4,138.0,81.914696,7.8,3,8,4,1,2,35,3,8,26,29,2010,2,18,1
4,88.0,19.500893,5.3,3,4,5,1,1,79,13,8,25,20,2008,11,26,1
4,91.0,29.558157,6.0,4,4,2,1,2,41,9,9,20,58,2005,3,10,1
4,138.0,46.075037,6.8,4,23,6,1,2,43,9,9,22,54,1997,6,27,1
4,99.0,23.531721,5.9,4,8,3,1,1,62,9,3,71,4,2008,12,24,1
4,117.0,49.078546,7.3,3,11,3,1,1,57,4,11,32,117,2002,7,12,1
4,117.0,37.02665,6.3,2,8,2,1,1,53,9,9,21,49,2011,2,10,1
4,115.0,45.154631,6.5,3,21,5,1,1,56,10,10,44,37,1997,6,1,1
4,118.0,46.887983,6.3,3,9,4,2,1,64,3,11,20,111,2008,9,25,1
4,154.0,24.598479,6.7,1,5,5,4,1,78,16,11,23,89,2003,12,24,1
4,118.0,32.363538,6.6,3,5,2,1,1,27,12,11,45,85,2010,1,14,1
4,93.0,11.50396,5.3,3,7,2,1,1,62,5,7,16,12,1997,11,26,1
4,113.0,19.375768,5.2,4,22,2,1,1,52,5,11,21,108,1999,7,23,1
4,88.0,36.125715,6.5,5,14,3,1,1,25,4,11,28,116,1996,11,15,1
4,104.0,41.890722,5.2,3,22,5,2,2,56,8,11,18,72,2008,12,10,1
4,135.0,22.179658,6.5,4,24,3,1,1,34,10,7,17,17,1997,8,7,1
4,135.0,139.575085,7.4,3,6,6,3,1,73,4,11,20,92,2014,10,15,1
4,98.0,18.264635,5.6,4,2,4,1,3,63,11,10,62,33,1998,6,12,1
4,80.0,11.187696,5.2,4,5,5,2,1,98,3,6,14,8,2010,12,11,1
4,83.0,41.670544,7.4,5,10,2,1,1,24,3,7,15,25,2002,5,24,1
4,102.0,27.46264,5.3,3,8,7,1,1,58,4,4,22,6,2011,7,6,1
4,130.0,17.455024,5.0,3,3,4,1,1,47,3,11,20,105,1998,4,3,1
4,129.0,21.394281,6.2,3,8,3,1,1,122,6,11,29,97,2004,7,30,1
4,89.0,61.692197,6.7,3,17,2,1,2,28,7,5,22,9,2015,9,21,1
4,74.0,14.530946,7.0,3,2,1,1,1,21,0,7,12,46,1999,12,17,1
4,96.0,25.978555,5.8,3,2,2,1,1,28,6,9,27,19,2002,3,4,1
4,114.0,6.643778,5.9,4,2,2,1,2,79,4,9,16,20,1998,12,25,0
4,99.0,36.788745,6.1,3,9,5,2,2,52,8,6,53,10,2001,6,7,1
4,129.0,31.054334,5.9,2,9,2,2,3,92,6,8,17,19,2005,10,24,1
4,113.0,21.891078,6.8,3,8,1,2,1,59,11,7,18,16,1998,10,2,0
4,90.0,18.335992,5.2,3,4,3,1,2,68,14,6,20,9,2000,11,10,0
4,118.0,40.138009,5.6,5,3,8,3,4,49,4,11,20,110,2005,8,26,1
4,106.0,44.090535,6.1,3,11,1,1,2,54,5,10,22,21,1996,12,12,1
4,89.0,36.664991,5.9,3,2,4,1,2,38,13,10,44,25,2009,9,24,1
4,145.0,18.26121,6.9,2,5,2,1,2,45,7,8,6,36,2000,12,24,0
4,115.0,16.681269,5.8,3,20,2,1,1,73,6,11,18,93,1996,12,6,1
4,87.0,10.088006,5.2,3,2,7,4,1,72,7,4,12,12,2013,12,18,1
4,118.0,7.89147,3.0,3,10,5,1,2,71,4,7,16,12,2000,5,10,0
4,90.0,16.715631,5.6,3,6,6,2,1,68,7,10,58,63,2003,11,14,0
4,112.0,9.357734,5.1,3,13,2,2,3,46,5,4,14,4,2009,12,3,0
4,116.0,11.22268,5.4,3,8,5,1,2,31,11,11,16,114,2003,11,26,0
4,177.0,14.564667,6.1,2,5,2,1,2,48,16,7,25,13,1997,12,25,0
4,92.0,11.356079,5.2,5,10,1,1,1,36,8,7,21,13,1998,11,25,0
4,106.0,52.612025,5.7,3,4,7,1,1,121,2,10,22,92,2015,10,21,1
4,106.0,13.800656,5.4,3,5,5,2,1,21,11,11,9,93,2000,11,10,0
4,94.0,27.097932,6.0,4,6,4,1,1,122,6,8,27,27,2006,12,13,1
4,110.0,7.342892,4.8,4,4,16,4,2,28,6,8,20,31,2005,5,15,0
4,105.0,50.561849,5.2,5,15,5,3,1,80,4,11,36,43,2014,2,18,0
4,135.0,59.248437,7.7,2,14,3,1,1,115,11,11,38,60,2001,12,11,1
4,89.0,90.457886,8.0,3,9,2,1,1,27,12,8,28,33,1994,6,23,1
4,94.0,40.723459,5.8,3,5,3,1,1,24,6,10,10,86,2012,1,19,1
4,95.0,41.247402,6.4,3,3,2,1,1,90,4,9,15,29,2013,9,26,1
4,124.0,10.083905,6.7,3,3,2,2,1,44,3,6,14,9,2002,9,29,1
4,136.0,16.759252,6.5,2,3,3,2,1,42,3,11,16,123,2004,3,5,1
4,91.0,22.132418,4.1,1,1,3,1,1,43,14,8,21,12,2011,11,11,1
4,107.0,10.520961,6.2,3,6,4,1,2,49,6,11,40,105,2003,6,5,1
4,92.0,35.384423,7.6,3,17,6,1,1,56,8,4,20,7,2015,7,29,1
4,99.0,15.673154,5.7,2,11,4,2,2,79,12,8,17,21,2007,8,17,0
4,88.0,8.981427,3.9,5,7,4,2,1,58,8,7,20,9,2000,6,30,0
4,87.0,31.482872,5.9,2,11,4,1,1,22,8,10,31,53,2016,6,18,1
4,110.0,47.436675,5.7,4,9,5,4,3,22,9,11,33,150,2003,7,11,1
4,98.0,136.886704,7.0,3,8,2,1,1,16,3,8,39,31,2013,6,25,1
4,145.0,60.442593,6.7,3,11,2,1,1,66,10,11,69,63,1996,6,25,1
4,129.0,2.502487,6.2,3,9,2,1,1,53,3,11,23,97,1997,5,23,1
4,86.0,48.110909,6.6,2,5,3,1,5,67,5,9,21,55,2005,5,25,1
4,109.0,35.387874,7.4,4,13,3,2,1,41,7,11,73,102,2006,9,22,0
4,104.0,4.66891,6.8,3,5,6,1,1,27,2,10,19,23,2000,7,13,1
4,110.0,73.82289,6.4,3,5,9,2,1,40,3,8,18,27,2008,6,19,1
4,136.0,51.469576,6.9,3,6,2,1,1,57,18,10,25,30,1996,6,6,1
4,91.0,85.115058,6.5,4,11,2,1,1,55,6,8,42,10,2006,3,23,1
4,99.0,61.437586,6.6,2,5,4,1,1,65,14,11,55,108,2004,2,13,1
4,117.0,31.160542,6.5,4,18,4,2,1,40,11,7,152,23,2007,7,13,1
4,114.0,15.761384,4.7,3,13,2,1,1,92,7,7,26,13,2004,8,20,0
4,78.0,17.561955,4.3,4,1,3,1,4,74,5,4,16,7,1999,7,23,0
4,115.0,71.124686,7.3,2,15,4,2,2,27,13,9,18,34,2013,5,29,1
4,102.0,38.864027,6.0,1,5,3,1,1,22,8,2,20,3,2010,6,24,1
4,128.0,57.753914,7.0,2,18,3,1,5,70,3,11,23,68,2004,6,17,1
4,100.0,13.25753,5.7,2,8,2,1,1,58,5,4,16,6,2009,1,16,1
4,124.0,13.318744,5.9,3,6,2,3,2,65,4,8,18,21,2000,12,8,1
4,102.0,18.70031,6.5,3,13,3,1,5,30,13,7,17,10,2007,12,19,1
4,90.0,47.094369,5.8,4,8,3,1,1,53,15,9,16,76,2004,9,20,1
4,134.0,14.486311,6.6,1,22,3,1,1,35,5,11,23,86,2006,12,25,1
4,118.0,18.61472,5.4,2,8,4,1,2,23,8,7,59,18,2005,3,4,1
4,164.0,29.035222,6.9,4,19,7,3,8,45,24,8,19,22,2005,12,22,1
4,121.0,27.055085,6.4,3,3,4,1,1,85,13,11,31,138,2003,3,7,1
4,100.0,23.004607,5.7,4,1,3,1,1,43,4,8,34,17,2010,6,4,1
4,116.0,48.744209,7.1,3,7,4,1,4,80,8,11,27,105,2015,8,13,1
4,130.0,14.209329,5.8,1,25,2,1,2,72,5,11,14,109,2004,12,17,0
4,91.0,36.368839,6.3,4,7,5,1,1,39,4,11,17,93,2006,7,21,1
4,123.0,24.353302,6.2,4,1,7,1,1,11,5,11,10,104,2001,10,12,0
4,134.0,19.143321,5.9,4,5,2,1,2,59,8,7,16,16,1995,7,7,1
4,148.0,13.327372,6.4,3,13,1,2,2,46,0,8,32,15,1999,12,16,0
4,110.0,37.917002,5.7,3,5,2,1,2,32,5,9,26,29,2011,11,10,1
4,113.0,23.663713,6.2,4,6,7,2,1,40,3,7,14,24,2005,3,9,1
4,94.0,14.44381,6.3,5,7,3,1,2,32,6,9,8,42,2000,6,16,0
4,116.0,10.605084,5.0,4,2,2,1,1,71,0,8,35,16,2003,6,9,0
4,99.0,11.873856,6.1,3,4,4,1,1,72,21,11,19,49,1998,10,23,0
4,93.0,8.098369,4.3,5,4,3,1,1,64,11,8,100,31,2001,2,23,0
4,113.0,20.374308,5.7,4,7,4,1,1,53,7,11,16,120,2004,12,17,0
4,106.0,42.006908,6.9,3,8,4,1,1,47,7,11,40,56,2000,11,13,1
4,110.0,39.127082,5.9,3,11,4,1,2,31,4,10,35,46,2011,3,24,1
4,98.0,20.790703,5.8,2,8,4,2,2,54,5,11,23,78,1998,8,7,1
4,134.0,18.65988,5.8,1,9,4,1,1,59,14,11,12,71,1998,2,13,0
4,97.0,45.720894,5.9,2,7,5,2,1,56,3,5,32,6,2016,5,11,1
4,112.0,21.789615,5.4,3,19,2,1,1,78,7,8,17,25,2008,2,7,1
4,146.0,20.199057,5.7,2,4,6,1,1,37,12,6,78,17,2009,7,31,0
4,110.0,26.123705,6.5,3,14,5,2,2,20,11,8,19,22,2007,8,22,1
4,116.0,12.599836,6.2,1,15,2,1,1,63,11,6,24,14,2006,8,4,1
4,87.0,13.543053,4.9,4,5,3,1,1,115,5,11,48,74,2001,6,22,1
4,177.0,60.722162,7.7,4,8,3,1,4,42,8,11,55,67,1995,5,24,1
4,125.0,32.227223,6.6,2,6,4,2,4,72,4,6,20,10,2005,11,4,1
4,87.0,46.875375,6.9,3,20,2,1,1,24,8,8,21,66,2007,7,25,1
4,152.0,11.215702,6.6,2,6,4,1,1,30,11,9,17,28,2001,12,21,0
4,116.0,8.468586,4.5,1,5,4,3,3,97,8,6,17,9,2001,4,27,0
4,109.0,8.884318,6.9,3,9,5,2,3,30,11,9,15,11,2004,4,7,0
4,108.0,27.491891,6.2,3,10,3,1,1,28,5,11,16,121,2004,7,30,1
4,85.0,21.462935,5.4,3,2,3,1,1,64,7,7,12,11,1998,6,22,1
4,106.0,28.848187,6.4,4,16,3,1,2,20,7,11,15,88,2002,8,2,1
4,93.0,47.320801,6.7,5,10,3,1,1,58,5,10,25,72,2004,5,19,1
4,117.0,82.643036,6.6,4,16,2,1,4,63,8,9,48,40,2006,6,8,1
4,116.0,20.230535,5.7,2,6,4,1,1,60,5,10,18,32,1999,7,30,1
4,124.0,46.217769,5.8,3,10,3,1,5,54,6,11,20,139,2002,8,9,1
4,93.0,36.952268,5.8,4,8,6,1,1,90,5,9,61,98,2015,2,5,1
4,117.0,16.411345,6.4,2,8,2,1,1,23,5,8,38,16,1996,11,8,1
4,153.0,72.595961,7.9,4,22,5,2,4,62,9,9,71,42,2009,8,18,1
4,144.0,33.648404,6.6,4,8,2,1,1,64,6,8,30,22,1991,12,11,1
4,124.0,57.69847,6.6,2,23,3,1,2,63,2,11,44,73,1990,7,2,1
4,117.0,34.052253,5.8,3,5,5,1,3,71,6,11,16,100,2003,8,8,1
4,136.0,27.299301,6.5,5,3,3,1,1,57,8,9,14,15,2001,12,10,1
4,110.0,20.219385,5.3,4,8,3,1,1,64,8,10,15,39,2006,7,21,0
4,101.0,42.957216,5.5,3,8,11,5,2,46,5,11,25,137,2004,8,12,1
4,88.0,29.412262,5.4,5,6,3,1,2,81,11,7,17,16,2009,12,21,1
4,138.0,19.708731,6.7,3,13,3,2,3,24,18,11,54,132,2002,3,1,1
4,120.0,59.428223,6.2,2,3,2,1,2,65,8,9,22,26,2013,3,20,1
4,103.0,19.711951,6.3,4,4,1,1,1,49,6,9,11,20,1998,12,10,1
4,116.0,49.199234,5.5,2,20,3,1,1,60,5,11,62,95,2011,3,8,1
4,125.0,46.199482,7.6,3,15,4,1,1,55,7,11,43,137,2003,12,25,1
4,146.0,29.505574,7.0,2,9,4,1,1,46,9,11,32,48,2011,12,25,1
4,118.0,43.873266,5.8,4,4,5,2,4,70,8,8,22,21,2014,1,24,1
4,139.0,24.961625,7.1,4,13,3,1,1,52,12,11,20,107,1989,8,9,1
4,133.0,23.25645,5.8,2,1,4,1,1,54,4,4,20,5,2010,9,2,1
4,92.0,64.457947,6.2,5,9,5,1,1,69,5,11,23,112,2014,10,1,1
4,116.0,20.089933,6.0,4,4,3,1,3,26,7,11,14,87,1998,11,6,1
4,127.0,48.032734,7.1,4,13,5,3,1,46,8,10,44,70,2007,8,9,1
4,136.0,16.92991,7.0,3,13,4,1,1,65,10,8,10,14,1997,9,12,1
4,111.0,14.780634,5.2,2,11,4,1,1,73,12,8,110,36,2011,1,13,0
4,116.0,14.086292,5.4,4,22,3,1,1,17,7,8,17,24,2002,6,7,0
4,105.0,29.261348,5.0,3,6,7,4,2,79,5,11,15,76,2005,10,20,0
4,97.0,13.267631,5.2,4,7,1,1,3,75,3,7,9,10,2002,10,31,0
4,88.0,58.401204,6.1,3,9,5,1,2,41,2,10,31,41,2012,1,19,1
4,123.0,23.515938,6.0,4,5,4,1,2,18,5,8,224,15,2012,6,13,0
4,125.0,14.244518,5.9,2,11,4,1,2,152,4,7,20,20,2002,2,15,0
4,116.0,29.501489,6.1,3,1,9,2,1,64,5,10,18,26,2011,9,23,0
4,91.0,8.37378,4.3,3,4,6,2,2,55,0,7,5,15,2002,9,20,0
4,97.0,10.930537,5.5,1,6,9,5,1,50,17,11,10,82,1998,1,16,0
4,95.0,10.54544,5.9,5,4,3,1,1,25,5,10,8,65,2001,8,7,0
4,88.0,6.682006,5.9,3,0,2,2,1,68,5,8,12,29,2013,6,13,0
4,133.0,46.832372,5.1,3,29,3,1,4,27,6,10,19,54,2015,1,13,0
4,107.0,24.664776,5.7,5,6,6,2,3,70,4,11,11,105,2004,9,17,0
4,114.0,13.483387,4.6,3,6,4,3,2,40,6,8,37,14,2006,3,29,0
4,115.0,44.478043,6.7,2,9,7,1,4,61,5,11,36,100,2013,10,9,1
4,99.0,25.020428,4.4,2,6,1,1,1,122,5,10,19,54,2014,1,10,0
4,124.0,22.392544,5.9,3,6,5,1,5,64,6,11,21,108,2002,5,31,1
4,124.0,107.069763,5.8,4,6,5,1,1,80,7,10,42,39,2010,6,23,1
4,124.0,22.572323,6.7,3,11,3,2,2,23,6,8,24,13,2001,7,13,1
4,95.0,113.858273,7.1,2,20,2,1,1,43,2,8,33,25,2010,7,8,1
4,103.0,10.004564,5.4,3,5,1,1,1,24,7,9,15,44,1995,11,21,0
4,115.0,68.734513,6.2,1,8,5,1,1,32,4,11,105,76,2015,6,25,1
4,127.0,18.888806,6.9,3,24,7,1,1,41,8,11,73,51,2009,5,17,0
4,121.0,12.948627,5.7,5,24,3,1,1,57,9,7,26,13,1999,8,6,0
4,105.0,27.11589,5.4,1,5,2,1,1,73,4,8,13,43,2011,2,25,1
4,157.0,26.153669,7.3,2,11,5,1,4,27,11,10,56,42,1999,10,28,0
4,114.0,28.223664,6.3,4,8,4,1,1,27,5,11,22,92,2016,1,25,0
4,128.0,37.507136,6.5,3,8,3,2,2,87,5,11,19,85,2008,10,10,1
4,114.0,11.023691,5.5,1,6,6,1,1,67,5,3,20,6,2010,7,30,1
4,94.0,38.634767,5.5,3,7,5,1,1,20,7,9,36,24,2012,6,20,1
4,112.0,25.877794,6.0,3,18,2,2,1,21,4,11,21,105,1999,4,29,1
4,121.0,18.59991,6.6,3,13,2,2,1,39,3,8,46,17,1998,6,19,1
4,102.0,12.282911,5.0,4,6,4,4,1,26,11,6,16,10,2007,4,19,0
4,169.0,76.041867,7.9,3,19,5,1,4,40,5,11,38,95,1998,7,24,1
4,130.0,54.81489,6.1,4,7,6,4,1,75,6,10,46,69,2014,3,13,1
4,127.0,31.39165,6.1,2,5,4,1,2,62,16,11,110,95,2000,12,15,1
4,81.0,99.561972,7.1,4,16,3,1,1,61,6,9,18,58,2002,3,10,1
4,136.0,26.792794,5.3,4,1,5,1,1,73,12,11,16,88,2003,3,21,1
4,149.0,36.307296,6.7,2,16,7,2,1,66,19,8,71,21,2012,11,9,1
4,136.0,104.309993,7.9,2,16,4,2,1,32,5,11,36,71,1999,3,30,1
4,140.0,68.140214,7.3,1,21,2,1,1,54,5,11,27,110,1995,6,30,1
4,104.0,14.646884,5.5,3,11,3,1,1,63,7,9,13,37,2002,10,31,1
4,157.0,48.356214,7.1,3,15,4,2,1,27,4,9,208,46,2012,12,18,1
4,119.0,28.540267,6.3,2,3,1,1,1,32,14,8,16,32,1998,12,17,1
4,98.0,22.977983,6.5,1,9,5,1,2,52,5,8,16,23,2008,7,25,1
4,136.0,31.086791,6.3,2,6,2,1,1,59,13,6,24,16,1998,7,16,1
